index,id_local,desc_barrio_local,clase_vial_edificio,desc_vial_edificio,num_edificio,rotulo,desc_epigrafe
572,30000174,LOS JERONIMOS,CALLE,ALCALA,56,INTERVENCION GENERAL SEGURIDAD SOCIAL.,"OTROS SERVICIOS DE COMIDAS EN INSTALACIONES DEPORTIVAS, OFICINAS, EMPRESAS O SIMILARES"
573,30000175,ESTRELLA,CALLE,JUAN ESPLANDIU,4,LA TABERNA DE LA OLLA,BAR RESTAURANTE
575,30000176,LOS JERONIMOS,PASEO,VENEZUELA,1,QUIOSCO Nº 4 EL ESTANQUE,BAR SIN COCINA
578,30001127,IBIZA,CALLE,MENORCA,31,COUZAPIN PARRILLA,BAR RESTAURANTE
585,10002340,CORTES,CALLE,ALVAREZ GATO,4,INCLAN BRUTAL BAR,RESTAURANTE
588,10001682,UNIVERSIDAD,CALLE,SAN BERNARDO,13,STARBUCKS COFFEE,CAFETERIA
589,10001692,CORTES,PLAZA,CORTES,7,STARBUCKS COFFEE,CAFETERIA
591,10001699,SOL,CALLE,ARENAL,20,CAFE AND TE,CAFETERIA
592,10001732,UNIVERSIDAD,CALLE,REYES,8,TO YOUTHS,BAR CON COCINA
596,30000179,LOS JERONIMOS,PASEO,VENEZUELA,3,QUIOSCO Nº 3 LA FUENTE EGIPCIA I EL ANCLA,BAR SIN COCINA
597,30000182,LOS JERONIMOS,PASEO,VENEZUELA,5,BAR-MIRADOR Nº 7 TERRAZA EL PASEO,BAR SIN COCINA
600,30000279,IBIZA,CALLE,IBIZA,68,CIUDAD BLANCA,BAR RESTAURANTE
603,10001754,CORTES,CARRERA,SAN JERONIMO,34,HOTEL URBAN,HOTELES Y MOTELES CON RESTAURANTE
604,10001786,PALACIO,CALLE,VERGARA,4,SOUVENIRS,BAR RESTAURANTE
605,10002342,JUSTICIA,CALLE,SAN LORENZO,19,MOLIERE,BAR CON COCINA
607,10002364,CORTES,CALLE,ALCALA,35,LA CHULAPA DE ALCALA,CAFETERIA
622,10002435,SOL,PLAZA,MAYOR,1,SANTA MARTA,RESTAURANTE
630,30001150,PACIFICO,CALLE,GUTENBERG,10,LA ESQUINA DE DANIEL,CAFETERIA
632,30001188,IBIZA,CALLE,DOCTOR CASTELO,16,GRUPO MJM,CIBER-CAFE
642,30000416,PACIFICO,CALLE,CAVANILLES,8,EL RINCON DE EXTREMADURA,BAR CON COCINA
643,30000448,PACIFICO,CALLE,ALBERCHE,21,CENTRO DEPORTIVO MUNICIPAL DAOIZ Y VELARDE,PISCINAS DE USO PUBLLICO CLIMATIZADAS
644,30000458,PACIFICO,CALLE,JUAN DE URBIETA,12,EL RINCON DE FOOG,BAR RESTAURANTE
656,30000472,PACIFICO,AVENIDA,CIUDAD DE BARCELONA,5,CASA RICARDO,BAR RESTAURANTE
657,30000477,PACIFICO,AVENIDA,MEDITERRANEO,42,MEDITERRANEO GASTROBAR.,BAR RESTAURANTE
660,30000493,LOS JERONIMOS,CALLE,JUAN DE MENA,12,A Z FOOD AND CAFE,BAR RESTAURANTE
666,10002519,CORTES,CALLE,HUERTAS,29,MIRANDA,BAR RESTAURANTE
669,10001826,SOL,CALLE,BARCELONA,2,LAS CUEVAS EL SECRETO I,BAR CON COCINA
674,30000584,ESTRELLA,CALLE,SIRIO,54,GULA PINTXOSBAR,BAR RESTAURANTE
676,30000598,PACIFICO,AVENIDA,CIUDAD DE BARCELONA,55,YOANNA,CAFETERIA
683,10001899,PALACIO,CALLE,CAVA BAJA,10,TOMA JAMON,BAR CON COCINA
685,10001966,SOL,CALLE,CABALLERO DE GRACIA,8,RESTAURANTE DE SICHUAN,RESTAURANTE
686,10001993,SOL,TRAVESIA,TRUJILLOS,3,HOTEL ROOM MATE LAURA,HOTELES Y MOTELES CON RESTAURANTE
688,10002024,SOL,CALLE,TINTOREROS,4,LA CUEVA DE LA TINA,BAR CON COCINA
690,10002052,UNIVERSIDAD,CALLE,VALVERDE,11,LA CHULA,BAR SIN COCINA
691,10002055,UNIVERSIDAD,CALLE,GONZALO JIMENEZ DE QUESADA,2,STARBUCKS,CAFETERIA
693,30001301,IBIZA,CALLE,IBIZA,16,EL FORTÍN,RESTAURANTE
694,30001302,IBIZA,CALLE,IBIZA,42,FATHE PUR,RESTAURANTE
699,30001319,IBIZA,CALLE,MENORCA,19,SAZÓN-ARTE,BAR RESTAURANTE
710,10002075,PALACIO,CALLE,ISABEL LA CATOLICA,13,BAR RESTAURANTE,RESTAURANTE
711,10002077,SOL,CALLE,JACOMETREZO,15,MIAN,BAR RESTAURANTE
712,10002522,CORTES,CALLE,ALAMEDA,6,RESTAURANTE GANGA,RESTAURANTE
719,30001336,IBIZA,AVENIDA,MENENDEZ PELAYO,39,COOL&WARM,BAR SIN COCINA
720,30001337,NIÑO JESUS,PLAZA,CONDE DE CASAL,1,CERVECERIA 100 MONTADITOS,RESTAURANTE
729,30000768,NIÑO JESUS,PLAZA,DOCTOR LAGUNA,4,BIENVENIDOS A LOS 90,BAR CON COCINA
733,30000825,NIÑO JESUS,CALLE,TITULCIA,17,BAR LA COLONIA,BAR CON COCINA
737,10002606,UNIVERSIDAD,CALLE,SAN ANDRES,1,RÓTULO NO INFORMADO,RESTAURANTE
739,10002079,PALACIO,CALLE,SILVA,4,TANKAS LA BOUTIQUE DEL CAFE,CAFETERIA
741,10002110,UNIVERSIDAD,CALLE,SAN BERNARDINO,7,BAR MUNDI,BAR CON COCINA
744,10002135,UNIVERSIDAD,CALLE,SAN BERNARDO,51,PIZZERIA NAP,BAR CON COCINA
747,40000028,LISTA,CALLE,CONDE DE PEÑALVER,51,COLEGIO CALASANCIO DE MADRID. PADRES ESCOLAPIOS,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
748,40000030,FUENTE DEL BERRO,CALLE,MERCEDES FORMICA,32,FUNDACION TRILEMA,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
750,40000036,FUENTE DEL BERRO,CALLE,PEDRO HEREDIA,28,COLEGIO SANTA SUSANA,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
751,40000058,GUINDALERA,CALLE,BOSTON,3,CEIP LA GUINDALERA,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
754,10002139,PALACIO,CALLE,CAVA DE SAN MIGUEL,6,DON CARNARL,BAR RESTAURANTE
756,10002208,UNIVERSIDAD,PLAZA,MOSTENSES,1,CAFE BAR BLANCO / LOCAL 42 AL 45,BAR CON COCINA
759,10002647,UNIVERSIDAD,CALLE,SILVA,20,RESTAURANTE,RESTAURANTE
763,30000855,PACIFICO,AVENIDA,MEDITERRANEO,24,LA CROISANTERIA PARIS,CAFETERIA
770,30000874,IBIZA,CALLE,IBIZA,52,EL KIOSKO,BAR RESTAURANTE
772,10002696,UNIVERSIDAD,CALLE,SILVA,25,BUENAVENTURA,BAR RESTAURANTE
774,10002811,SOL,TRAVESIA,TRUJILLOS,2,ESENCIAALCUADRADO,RESTAURANTE
778,10002844,CORTES,PLAZA,CANOVAS DEL CASTILLO,4,NH COLLECTION PASEO DEL PRADO,HOTELES Y MOTELES CON RESTAURANTE
779,10002848,JUSTICIA,PLAZA,PEDRO ZEROLO,12,HOTEL ROOM MATE,HOTELES Y MOTELES CON RESTAURANTE
783,30000893,IBIZA,CALLE,NARVAEZ,72,LA PULPERIA,BAR CON COCINA
785,30000918,PACIFICO,CALLE,GRANADA,22,ASADOR DE POLLOS GOLDEN CHICKEN,RESTAURANTES DE COMIDA RAPIDA
791,40000200,RECOLETOS,CALLE,LAGASCA,17,RESIDENCIA DE HERMANITAS DE LOS ANCIANOS DESAMPARADOS,BAR RESTAURANTE
792,40000200,RECOLETOS,CALLE,LAGASCA,17,RESIDENCIA DE HERMANITAS DE LOS ANCIANOS DESAMPARADOS,SERVICIOS DE COMEDOR EN CENTROS PARA MAYORES
794,40000223,FUENTE DEL BERRO,CALLE,DOCTOR ESQUERDO,49,J.M.J MICASA HERMANITAS DE LOS POBRES,SERVICIOS DE COMEDOR EN CENTROS PARA MAYORES
795,40000223,FUENTE DEL BERRO,CALLE,DOCTOR ESQUERDO,49,J.M.J MICASA HERMANITAS DE LOS POBRES,SERVICIOS DE COMEDOR EN CENTROS DE ACTIVIDADES DE SERVICIOS SOCIALES
796,40000239,RECOLETOS,CALLE,AYALA,35,RESIDENCIA SANTA MARIA DEL MONTECARMELO,SERVICIOS DE COMEDOR EN CENTROS PARA MAYORES
798,10002872,UNIVERSIDAD,CALLE,PEZ,4,ANTORCHA CAFE,CAFETERIA
803,10002237,PALACIO,PLAZA,PAJA,3,NAIA,RESTAURANTE
806,40000315,LISTA,CALLE,JOSE ORTEGA Y GASSET,52,CREPERIE BUBÚ,RESTAURANTE
811,20001579,ACACIAS,PASEO,YESERIAS,15,RESTAURANTE OBOI PARRILLA,BAR RESTAURANTE
821,30001040,PACIFICO,AVENIDA,MEDITERRANEO,2,QUEENS PUB,BAR ESPECIAL SIN ACTUACIONES
833,10003012,UNIVERSIDAD,CALLE,PIZARRO,13,EL RINCÓN DE FALIN,BAR CON COCINA
834,10003015,UNIVERSIDAD,CALLE,SAN DIMAS,9,BAR ANTONIO,TABERNA
840,20001615,ATOCHA,CALLE,RETAMA,7,ENSALADAS Y MÁS,CAFETERIA
842,40000402,RECOLETOS,CALLE,GOYA,41,RODILLA,CAFETERIA
846,40000445,GOYA,CALLE,CONDE DE PEÑALVER,9,RODILLA,CAFETERIA
855,30001087,IBIZA,CALLE,MENORCA,4,SALINO,BAR RESTAURANTE
857,10002349,JUSTICIA,CALLE,REINA,27,JANATOMO,RESTAURANTE
858,10002356,PALACIO,CALLE,SAN BRUNO,1,BAR SAN BRUNO,BAR RESTAURANTE
867,10001849,EMBAJADORES,CALLE,CAPITAN SALAZAR MARTINEZ,9,CUATRO PECAS ESCUELA INFANTIL,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
871,10001883,UNIVERSIDAD,CALLE,DAOIZ,8,RESIDENCIA GERIÁTRICA DOS DE MAYO,SERVICIOS DE COMEDOR EN CENTROS PARA MAYORES
874,40000558,GOYA,CALLE,HERMOSILLA,101,EL 101,CAFETERIA
876,20001629,LEGAZPI,CALLE,BRONCE,13,CERVECERIA CRUZ BLANCA,BAR RESTAURANTE
879,20001654,ACACIAS,CALLE,ERCILLA,29,PLOT POINT,TEATRO Y ACTIVIDADES ESCENICAS REALIZADAS EN DIRECTO
883,10003052,CORTES,CALLE,ZORRILLA,9,RESTAURANTE ABACO,CAFETERIA
885,10003097,JUSTICIA,CALLE,GRAVINA,6,PURAVACA,RESTAURANTE
890,30001104,NIÑO JESUS,CALLE,CONDE DE CARTAGENA,15,THAI AWAY,RESTAURANTE
909,30001176,LOS JERONIMOS,PLAZA,NICARAGUA,3,QUIOSCO Nº 2 GALAPAGOS,BAR SIN COCINA
916,10003281,PALACIO,PLAZA,SAN MIGUEL,11,LHARDY TAPAS / PTOS 61 Y 62,RESTAURANTES DE COMIDA RAPIDA
921,10001917,SOL,CALLE,CUCHILLEROS,17,CAFFETERIA GELATERIA 4D,CHOCOLATERIA/SALON DE TE Y HELADERIA
922,10001927,SOL,CALLE,MESONERO ROMANOS,14,HOTEL AVENIDA GRAN VIA,HOTELES Y MOTELES CON RESTAURANTE
923,10001928,UNIVERSIDAD,CALLE,GONZALO JIMENEZ DE QUESADA,2,PETIT PALACE,HOTELES Y MOTELES CON RESTAURANTE
924,10001929,SOL,PLAZA,CARMEN,5,HOTEL PETIT PALACE PLAZA DEL CARMEN,HOTELES Y MOTELES CON RESTAURANTE
928,30001239,PACIFICO,AVENIDA,CIUDAD DE BARCELONA,17,EL RINCONCITO,CAFETERIA
929,30001241,LOS JERONIMOS,CALLE,ALCALA,54,BRIBÓN,BAR RESTAURANTE
934,10001930,SOL,CALLE,GALDO,2,PETIT PALACE LONDRES,HOTELES Y MOTELES SIN RESTAURANTE
935,10001933,EMBAJADORES,CALLE,LAVAPIES,6,PIZZA BAR DELLA CABEZA,RESTAURANTE
936,10001940,SOL,CALLE,CRUZ,26,DON OSO,RESTAURANTE
940,10001962,SOL,CALLE,MAYOR,4,WOK TO WALK,RESTAURANTE
942,10001980,PALACIO,CALLE,CAVA BAJA,40,GIANGROSSI,CAFETERIA
946,40003003,RECOLETOS,CALLE,COLUMELA,4,MAGASAND,BAR RESTAURANTE
947,40003013,RECOLETOS,CALLE,JORGE JUAN,17,ULTRAMARINOS QUINTIN,BAR RESTAURANTE
954,30001303,LOS JERONIMOS,CALLE,JUAN DE MENA,10,ADREDE,CAFETERIA
955,30001305,IBIZA,CALLE,LOPE DE RUEDA,57,ZETA,BAR CON COCINA
961,10001987,UNIVERSIDAD,CALLE,ESPIRITU SANTO,5,LA ALMUDAYNA,BAR CON COCINA
963,10002026,JUSTICIA,CALLE,SANTA TERESA,2,BULEVAR,BAR SIN COCINA
964,10002032,SOL,CALLE,TETUAN,30,EL MANANTIAL,BAR RESTAURANTE
965,10002074,PALACIO,CALLE,SILVA,2,CAFETERIA DOMINGOS,RESTAURANTE
968,10002107,PALACIO,CALLE,GRAN VIA,73,CUZCO LUPITA,BAR RESTAURANTE
969,10002114,PALACIO,CUESTA,SANTO DOMINGO,12,EL MINIBAR,CAFETERIA
972,30001347,IBIZA,CALLE,ANTONIO ACUÑA,19,LA DIAVLA MEXICAN & WILD,BAR CON COCINA
979,40003058,GOYA,CALLE,GOYA,110,PURNIMA,RESTAURANTE
980,40003066,RECOLETOS,CALLE,RECOLETOS,15,DELINAS,CAFETERIA
981,40003070,FUENTE DEL BERRO,CALLE,ELVIRA,36,CENTRO DEPORTIVO MUNICIPAL FUENTE DEL BERRO,ACTIVIDADES DE LOS GIMNASIOS
984,40003075,GOYA,CALLE,GOYA,62,NOSTRUM,CAFETERIA
985,40003077,GOYA,CALLE,JORGE JUAN,99,TRUSS MADRID,RESTAURANTE
986,40003081,CASTELLANA,CALLE,VELAZQUEZ,92,LE PAIN QUOTIDIEN,BAR RESTAURANTE
988,10002138,EMBAJADORES,CALLE,SANTA ISABEL,17,LA DE ESPRONCEDA,BAR RESTAURANTE
989,10002149,JUSTICIA,CALLE,AUGUSTO FIGUEROA,39,QUIÉN LA INVITÓ,DISCOTECAS Y SALAS DE BAILE
991,10002162,PALACIO,CALLE,ALMENDRO,21,MANDRAKE,RESTAURANTE
1002,30001415,PACIFICO,CALLE,DOCTOR ESQUERDO,140,POLLO Y CARBON,BAR RESTAURANTE
1003,30001417,ADELFAS,CALLE,JUAN DE JUANES,12,MEDEMS CATERING,SALONES DE BANQUETES Y PROVISION COMIDAS PARA EVENTOS
1004,10002231,UNIVERSIDAD,CALLE,PEZ,19,HOTEL ABALU,HOTELES Y MOTELES CON RESTAURANTE
1007,10002295,CORTES,CALLE,CRUZ,35,VAL BLUME,CAFETERIA
1008,10002297,SOL,CALLE,ARENAL,6,TACO BELL,RESTAURANTE
1013,40003087,RECOLETOS,CALLE,CLAUDIO COELLO,53,ISOLEE,CAFETERIA
1016,40003105,LISTA,CALLE,CONDE DE PEÑALVER,82,LA CUCHARA,BAR RESTAURANTE
1018,40003129,RECOLETOS,CALLE,NUÑEZ DE BALBOA,35,LUNCH A DINNER,RESTAURANTE
1019,40003144,GOYA,CALLE,DON RAMON DE LA CRUZ,72,SHALAKABULA,RESTAURANTE
1022,30001418,NIÑO JESUS,CALLE,RONCESVALLES,5,PIZZCERIA CARLOS,RESTAURANTES DE COMIDA RAPIDA
1028,40000033,FUENTE DEL BERRO,CALLE,JORGE JUAN,163,COLEGIO SAGRADA FAMILIA,SERVICIOS DE COMEDOR EN CENTROS EDUCATIVOS Y CENTROS DE CUIDADO INFANTIL
1030,40000048,GUINDALERA,CALLE,MARTINEZ IZQUIERDO,8,COLEGIO NATIVIDAD DE NUESTRA SEÑORA,COLEGIOS MAYORES Y RESIDENCIAS DE ESTUDIANTES
1035,10002362,CORTES,CALLE,ALCALA,33,RESTAURANTE DON PELAYO,RESTAURANTE
1043,40000098,CASTELLANA,CALLE,CLAUDIO COELLO,97,MUESTRA,BAR RESTAURANTE
1049,10002392,PALACIO,CALLE,LEPANTO,6,EL CAFE DE ORIENTE,BAR RESTAURANTE
1051,10003282,PALACIO,PLAZA,SAN MIGUEL,11,CAFETERIA QUE BONITO ES PANAMA / PTOS 41-42 Y 56-57,BAR SIN COCINA
1052,10003297,CORTES,PLAZA,SANTA ANA,14,HOTEL MADRID REINA VICTORIA,HOTELES Y MOTELES CON RESTAURANTE
1061,40000190,FUENTE DEL BERRO,CALLE,JORGE JUAN,124,PANADERIA OBRADOR LORENZANA CAFETERIA,CAFETERIA
1062,40000202,CASTELLANA,CALLE,CLAUDIO COELLO,94,RESIDENCIA SAN LUIS DE LOS FRANCESES,SERVICIOS DE COMEDOR EN CENTROS DE ACTIVIDADES DE SERVICIOS SOCIALES
1070,10002458,JUSTICIA,CALLE,HORTALEZA,84,PIZZAIOLO,RESTAURANTES DE COMIDA RAPIDA
1076,40001224,RECOLETOS,CALLE,JORGE JUAN,34,LA COLONIAL DE GOYA,CAFETERIA
1080,40001280,CASTELLANA,CALLE,SERRANO,93,LE COQ,BAR RESTAURANTE
1081,40001283,GOYA,CALLE,GOYA,115,WINGS4U,RESTAURANTE
1088,40003240,LISTA,CALLE,JOSE ORTEGA Y GASSET,82,ARSENAL,ACTIVIDADES DE LOS GIMNASIOS
1094,10002501,SOL,CALLE,ESPOZ Y MINA,7,OCONNELL,RESTAURANTE
1096,10003415,UNIVERSIDAD,CALLE,PEZ,2,AMARGO PLACE TO BE,BAR RESTAURANTE
1099,10003463,UNIVERSIDAD,CALLE,SAN BERNARDO,13,FABORIT,CAFETERIA
1100,10003466,UNIVERSIDAD,CALLE,DESENGAÑO,13,DESENGAÑO 13,BAR RESTAURANTE
1101,40001309,RECOLETOS,CALLE,LAGASCA,5,SHIKKU,BAR RESTAURANTE
1103,40000274,LISTA,CALLE,GENERAL PARDIÑAS,67,CARBON NEGRO,RESTAURANTE
1105,40000335,RECOLETOS,CALLE,ALCALA,77,LA BODEGUITA,BAR RESTAURANTE
1108,40000395,GUINDALERA,CALLE,MARTINEZ IZQUIERDO,53,TRESS PUB,CAFETERIA
1113,50000178,HISPANOAMERICA,CALLE,PADRE DAMIAN,38,LA TARANTELLA,RESTAURANTE
1114,50000198,EL VISO,CALLE,MARCELIANO SANTA MARIA,6,QUINTA',BAR CON COCINA
1115,50000206,CIUDAD JARDIN,CALLE,EUGENIO SALAZAR,29,MESÓN O'GALLEGO,BAR RESTAURANTE
1116,50000265,NUEVA ESPAÑA,AVENIDA,ALFONSO XIII,188,RESIDENCIA ABEDUL,SERVICIOS DE COMEDOR EN CENTROS PARA MAYORES
1123,10002410,EMBAJADORES,CALLE,ATOCHA,20,EL RINCON DE ATOCHA,RESTAURANTE
1127,10002463,SOL,CALLE,CADIZ,10,LA PICONERA,BAR RESTAURANTE
1130,40001319,GOYA,CALLE,MONTESA,8,WOK PLANET,RESTAURANTE
1131,40001332,RECOLETOS,CALLE,NUÑEZ DE BALBOA,37,LA LEYENDA DEL AGAVE,RESTAURANTE
1132,40001334,RECOLETOS,PASEO,RECOLETOS,14,MAS Q MENOS,BAR RESTAURANTE
1135,40001403,CASTELLANA,CALLE,MARIA DE MOLINA,4,CAFE SAIGON,BAR RESTAURANTE
1138,50000308,EL VISO,CALLE,LOPEZ DE HOYOS,42,LA VACA,RESTAURANTE
1140,50000352,PROSPERIDAD,CALLE,ANASTASIO AROCA,7,COMO EN CASA,BAR RESTAURANTE
1141,50000367,HISPANOAMERICA,PASEO,LA HABANA,103,CA VICENTE,BAR RESTAURANTE
1142,50000401,PROSPERIDAD,CALLE,CORAZON DE MARIA,9,TELEPIZZA,RESTAURANTES DE COMIDA RAPIDA
1143,50000405,NUEVA ESPAÑA,CALLE,FELIX BOIX,7,LA PAGODA,RESTAURANTE
1145,50000425,CIUDAD JARDIN,CALLE,LOPEZ DE HOYOS,143,ILUNION SUITES MADRID,HOTELES Y MOTELES CON RESTAURANTE
1146,50000428,PROSPERIDAD,CALLE,CANILLAS,59,APARTAMENTOS TOGUMAR,APART-HOTELES
1147,10002469,SOL,CALLE,BARCELONA,12,RÃ³TULO NO INFORMADO,RESTAURANTE
1150,10002502,SOL,CALLE,ESPOZ Y MINA,7,DUBLINERS,BAR RESTAURANTE
1153,10002513,UNIVERSIDAD,CALLE,GRAN VIA,52,MC DONALDS GRAN VIA,RESTAURANTES DE COMIDA RAPIDA
1154,10002547,EMBAJADORES,CALLE,MAGDALENA,1,COMETE EL MUNDO,COMERCIO AL POR MENOR DE VINOS Y ALCOHOLES (BODEGA) CON CONSUMO
1155,10002553,PALACIO,CALLE,ALMENDRO,25,CEDRON WINE BAR,BAR RESTAURANTE
1162,40000481,LISTA,CALLE,JUAN BRAVO,35,TABERNA ALMONTE,TABERNA
1163,40000491,RECOLETOS,CALLE,NUÑEZ DE BALBOA,29,SWAGAT,RESTAURANTE
1164,50000631,CIUDAD JARDIN,CALLE,NIEREMBERG,3,CAPRI,BAR CON COCINA
1165,50000638,PROSPERIDAD,CALLE,EUGENIO SALAZAR,5,UVEPAN,CAFETERIA
1170,50000692,PROSPERIDAD,CALLE,SANTA HORTENSIA,62,LA PARRILLA DE JUAN ADAN,BAR RESTAURANTE
1172,50000742,HISPANOAMERICA,CALLE,COSTA RICA,24,BARALLOCO,BAR CON COCINA
1173,40000513,GOYA,CALLE,PRINCIPE DE VERGARA,8,CERVECERIA VERGARA,CAFETERIA
1175,40000547,CASTELLANA,CALLE,LAGASCA,119,LA SOTA,BAR RESTAURANTE
1182,10002562,EMBAJADORES,PLAZA,CASCORRO,3,RESTAURANT BOMBAY BLUE,BAR RESTAURANTE
1183,10002570,EMBAJADORES,CALLE,AVE MARIA,52,BAR PORTO,BAR SIN COCINA
1184,10002609,CORTES,CALLE,ATOCHA,67,RIAS ALTAS,RESTAURANTE
1187,10002644,EMBAJADORES,CALLE,SAN MILLAN,2,EL PEÑUCO,BAR RESTAURANTE
1190,10002658,SOL,CALLE,BARCELONA,14,NEW MANAMA,CAFE ESPECTACULO
1191,50000746,CIUDAD JARDIN,CALLE,PRADILLO,6,BAR ZORPES,BAR RESTAURANTE
1192,50000758,PROSPERIDAD,CALLE,CORAZON DE MARIA,57,LA HEROICA,BAR RESTAURANTE
1193,50000759,NUEVA ESPAÑA,CALLE,JUAN RAMON JIMENEZ,24,TENDERO BAR,BAR CON COCINA
1194,50000782,HISPANOAMERICA,CALLE,PROFESOR WAKSMAN,5,SUMMA,RESTAURANTE
1198,50000816,CIUDAD JARDIN,CALLE,SUERO DE QUIÑONES,22,POL AND DEIVY,BAR RESTAURANTE
1202,40000555,GOYA,CALLE,FUENTE DEL BERRO,23,LA GADITANA,CAFETERIA
1206,40000709,FUENTE DEL BERRO,PLAZA,MANUEL BECERRA,16,BURRO CANAGLIA. BAR & RESTO,BAR SIN COCINA
1207,40000710,FUENTE DEL BERRO,CALLE,ALCALA,152,BURGUER KING,RESTAURANTES DE COMIDA RAPIDA
1208,40000735,GOYA,CALLE,O'DONNELL,53,RODILLA,CAFETERIA
1215,10002734,JUSTICIA,CALLE,SAN BARTOLOME,23,GIVIA COCINA ITALIANA CREATIVA,RESTAURANTE
1216,10002742,UNIVERSIDAD,CALLE,GRAN VIA,70,HOTEL SENATOR ESPAÑA,HOTELES Y MOTELES CON RESTAURANTE
1217,40000764,FUENTE DEL BERRO,CALLE,ALMERIA,6,EL RUEDO,BAR SIN COCINA
1218,40000770,GUINDALERA,CALLE,MEJICO,34,CAFETERIA VICTOR,BAR RESTAURANTE
1231,10002821,EMBAJADORES,RONDA,ATOCHA,10,RÓTULO NO INFORMADO,BAR SIN COCINA
1232,10002848,JUSTICIA,PLAZA,PEDRO ZEROLO,12,HOTEL ROOM MATE,CAFETERIA
1234,10002859,PALACIO,CALLE,MAYOR,46,PETIT PALACE MAYOR,HOTELES Y MOTELES CON RESTAURANTE
1235,40001632,RECOLETOS,CALLE,JORGE JUAN,21,MAMA FRAMBOISE,CAFETERIA
1236,40001634,GUINDALERA,CALLE,VILLAFRANCA,17,LA BAHIA DE EXTREMADURA,BAR SIN COCINA
1239,40000819,GUINDALERA,CALLE,LONDRES,59,CAFETERIA LONDRES,BAR CON COCINA
1242,40000855,GUINDALERA,GLORIETA,CAMPANAR,1,AZIZ ISTAMBUL,BAR RESTAURANTE
1244,10002862,UNIVERSIDAD,CALLE,REYES,6,CERVECERIA HISTORY,RESTAURANTE
1245,10002874,UNIVERSIDAD,CALLE,CORREDERA ALTA DE SAN PABLO,6,DOMINO,BAR SIN COCINA
1246,10002883,UNIVERSIDAD,CALLE,SANTA BARBARA,11,RESTAURANTE NOVO,RESTAURANTE
1247,10002887,UNIVERSIDAD,CALLE,PEZ,20,KIEROKET,CAFETERIA
1253,50000835,NUEVA ESPAÑA,CALLE,JUAN HURTADO DE MENDOZA,11,ALFREDO S BARBACOA,BAR RESTAURANTE
1256,50000906,NUEVA ESPAÑA,CALLE,HENRI DUNANT,23,RESTAURANTE,RESTAURANTE
1257,50000908,CASTILLA,AVENIDA,BURGOS,28,KARRAKELA,RESTAURANTE
1258,50000919,HISPANOAMERICA,CALLE,PUERTO RICO,13,THE BROTHERS,BAR RESTAURANTE
1259,50000921,NUEVA ESPAÑA,CALLE,FEDERICO SALMON,4,CLUB DE TENIS CHAMARTIN,BAR RESTAURANTE
1260,50000922,EL VISO,CALLE,DUQUE DE SEVILLA,4,LE DUE SORELLE,BAR RESTAURANTE
1261,50000927,PROSPERIDAD,CALLE,CARDENAL SILICEO,35,TABERNA DEL CARDENAL,BAR RESTAURANTE
1263,40000873,GOYA,CALLE,MONTESA,6,PAGO DE MONTESA,BAR RESTAURANTE
1266,40001648,CASTELLANA,CALLE,LAGASCA,121,RONDA 14,RESTAURANTE
1267,40001652,RECOLETOS,CALLE,CONDE DE ARANDA,6,CRISTINA ORIA,RESTAURANTE
1270,40001687,FUENTE DEL BERRO,CALLE,DOCTOR ESQUERDO,25,LA COCINA DE HERMOSILLA,BAR CON COCINA
1271,40001696,GOYA,CALLE,JORGE JUAN,62,NUEVO TEATRO ALCALA,RESTAURANTE
1273,10003004,UNIVERSIDAD,CALLE,SAN BERNARDINO,10,MUGHUL INDIAN RESTAURANT,RESTAURANTE
1275,10003014,CORTES,CALLE,LOS MADRAZO,18,RESTAURANTE UMKO,RESTAURANTE
1276,10003018,JUSTICIA,CALLE,INFANTAS,18,NO DETERMINADO,BAR RESTAURANTE
1278,10003052,CORTES,CALLE,ZORRILLA,9,RESTAURANTE ABACO,RESTAURANTE
1279,10003057,PALACIO,CALLE,MAYOR,68,RÓTULO NO INFORMADO,CAFETERIA
1280,10003117,SOL,CALLE,VICTORIA,2,AZIZ ISTAMBUL,BAR CON COCINA
1283,50000966,CIUDAD JARDIN,PLAZA,SAGRADO CORAZON DE JESUS,2,FOSTER S HOLLYWOOD,RESTAURANTES DE COMIDA RAPIDA
1288,50001065,PROSPERIDAD,CALLE,CORAZON DE MARIA,7,OAM THONG,RESTAURANTE
1290,10003119,SOL,CALLE,MONTERA,40,SALON EL DORADO,"JUEGOS DE AZAR Y APUESTAS DE GESTION PRIVADA (BINGOS, CASINOS, MAQUINAS TRAGAPERRAS)"
1293,10003158,UNIVERSIDAD,CALLE,SAN BERNARDO,42,DOS PASOS,CAFETERIA
1301,40000888,LISTA,CALLE,MALDONADO,75,MALDONADO 75,BAR RESTAURANTE
1304,40000923,GUINDALERA,CALLE,FRANCISCO REMIRO,39,EL PARRAL,BAR RESTAURANTE
